15,0,0,-8.0,8.650615765472477
26,0,0,0.5603566874678318,0.0902590780046445
34,0,0,0.6506157654724763,0.0
46,0,0,0.5984251874274221,0.1816337137131735
51,0,0,0.604452182915037,0.1234161401805044
59,0,0,0.6282259786376063,0.09964234445793507
63,0,0,0.7278683230955414,0.0
73,0,0,0.7240898531076689,0.003778469987872457
80,0,0,0.6604306909525506,0.06743763214299081
88,1,0,0.6000430441614407,0.12782527893410067
99,0,1,0.5938181024120779,0.181049301003538
113,0,0,0.6404615591498132,0.000355623582339204
124,0,1,0.6408171827321524,0.0
138,0,1,0.63459462033221,0.013821436233200868
142,0,0,0.6421934941654686,0.0
149,0,1,0.6323000443332335,0.025665278843874706
152,0,0,0.6480718733448732,0.0
157,0,0,0.6428038832687196,0.0074843345487459745
161,0,0,0.6450202277413121,0.0
163,0,0,0.6384055757964099,0.0066146519449021834
167,0,0,0.6320505056668211,0.08444966222180261
180,0,0,0.7035304458141327,0.0
182,0,0,0.6794922442083627,0.025810972033772916
184,0,0,0.6812650146363657,0.0
189,0,1,0.6806403055980608,0.002510457854787096
195,0,0,0.682526054414543,0.0
196,0,0,0.6662957937353187,0.016230260679224284
209,0,0,0.6357113350840176,0.04681471933052539
221,0,1,0.6212874889887613,0.061238565425781655
234,0,0,0.53822093901514,0.15759793491139362
237,0,1,0.5515137585271307,0.0
245,0,1,0.532776241793352,0.01873751673377866
253,0,1,0.5296774572796292,0.041741694733046786
255,0,1,0.5495828507651745,0.0
257,0,0,0.5463507753245684,0.11508946376385376
259,0,0,0.5814847372196339,0.0767234264281822
261,0,0,0.6582081636478161,0.0
262,0,0,0.6215685174653405,0.036639646182475616
264,0,1,0.6079798727422148,0.050228290905601325
266,0,0,0.5982384145259857,0.10090935651027388
270,0,1,0.6391780219144292,0.0
271,0,0,0.5723726059261122,0.15237283380233746
279,0,1,0.5822077755834542,0.07573224815667845
288,0,0,0.6144945750821311,0.043445448658001484
291,0,0,0.6157024188174142,0.04223760492271844
294,0,0,0.6364184410895332,0.021521582650599447
296,0,0,0.6479054819792509,0.010034541760881699
301,0,0,0.6579400237401326,0.0
312,0,1,0.6331895866814782,0.02475043705865443
314,0,0,0.5852386192841963,0.2354923912160325
316,0,0,0.595789370598731,0.15224023544556142
320,0,1,0.6356127271833627,0.11241687886092977
324,0,0,0.6674710319499777,0.08055857409431477
331,0,0,0.7301479692642505,0.017881636780041954
338,0,1,0.7480296060442925,0.0
343,0,1,0.7284423253667636,0.019587280677528907
349,0,1,0.7010495949395096,0.04698001110478289
356,0,0,0.6809125282778973,0.0671170777663952
361,0,0,0.6737453647973862,0.08709997136451464
367,0,0,0.6865610949149946,0.0
382,0,0,0.6855880197356728,0.004230875776477294
385,0,0,0.6888458203328284,0.0
401,0,0,0.6638902348856772,0.024955585447151152
406,0,0,0.6451248526573181,0.04372096767551026
419,0,1,0.6049195524591666,0.08392626787366175
422,0,1,0.5949743328725591,0.1486033558944151
425,0,1,0.6031389370393218,0.04656726426738311
429,0,0,0.6085711913950304,0.041135009911674514
437,0,1,0.6497062013067049,0.0
439,0,1,0.6385520805915197,0.0352946608530722
445,0,1,0.649781477312709,0.012911143416697746
447,0,1,0.6555712984667884,0.0071213222626183015
452,0,1,0.6626926207294067,0.0
455,0,0,0.6624031145961917,0.0002895061332149895
459,0,0,0.6611164721575651,0.001576148571841629
468,0,0,0.6125110128411541,0.06556593537054678
470,0,1,0.6129263540108999,0.014968986312548282
472,0,1,0.613258273534055,0.014637066789393138
475,0,0,0.6196271129525625,0.008268227370885728
477,0,1,0.6278953403234482,0.0
483,0,1,0.5625833543234093,0.11334291478170389
484,0,1,0.6106142831050744,0.0
488,0,1,0.5745983931579088,0.036015889947165536
493,0,1,0.5510592825710774,0.05955500053399698
496,0,1,0.5433164362500353,0.06729784685503903
514,0,1,0.5248146540998073,0.08579962900526705
521,0,1,0.4598446976807382,0.3791876543432531
554,0,1,0.630353505520717,0.05790926107893812
582,0,1,0.6607484716234855,0.02751429497616964
594,0,1,0.6636275753930763,0.024635191206578866
597,0,0,0.6699317174653212,0.01833104913433392
603,0,1,0.6882627665996551,0.0
609,0,0,0.6793529869460347,0.008909779653620387
610,0,0,0.64903945026097,0.04080479006546556
615,0,0,0.6506209239877504,0.0
618,0,0,0.6317558270112603,0.02044529984724619
641,0,1,0.6333360298820164,0.0
647,0,0,0.6310148663152524,0.029697912403870652
650,0,0,0.658391615152359,0.0
655,0,0,0.6547293187111847,0.08119327131125864
666,0,1,0.6989286289580406,0.03333166462322834
668,0,0,0.7308512472394687,0.0014090463418002797
672,0,0,0.732260293581269,0.0
682,0,1,0.6967427843762922,0.04894173280479264
689,0,0,0.6987729738607551,0.011394034115353002
694,0,1,0.7101670079761081,0.0
696,0,0,0.6996126846105111,0.01055432336559703
702,0,0,0.6831946811676025,0.026972326808505587
707,0,0,0.6803436114481001,0.029823396528008028
712,0,0,0.6664085380670404,0.0528046348153931
717,0,0,0.6754547029733657,0.0
725,0,0,0.6532316050595708,0.02304368534276613
730,0,0,0.654052192488542,0.0
734,0,0,0.6319641300610134,0.08487845523344284
744,0,1,0.6362625446832069,0.05849197818372076
748,0,0,0.6947545228669276,0.0
752,0,0,0.6911970117996479,0.0035575110672797505
755,0,0,0.6841812772410256,0.010573245625902006
757,0,0,0.6706823438837908,0.02407217898313685
760,0,1,0.6579697199843146,0.09344580299032745
775,0,0,0.7012158449619047,0.013414875130124404
780,0,1,0.7146307200920291,0.0
799,0,0,0.6725900239414639,0.11970922545008167
802,0,0,0.7107102847288526,0.03954826851212789
806,0,1,0.7114425328851656,0.038816020355814884
810,0,0,0.7502585532409805,0.0
813,0,0,0.7471936630277798,0.016361380800712144
816,0,0,0.7604901536152913,0.0
820,0,0,0.6781693674623966,0.08232078615289462
822,0,0,0.6450215175038292,0.11546863611146208
825,0,0,0.6327092865338693,0.17940003478374222
831,0,0,0.666386357125114,0.017942097111075528
832,0,0,0.6786606892639276,0.005667764972261846
841,0,0,0.6843284542361895,0.0
843,0,0,0.6800453099575672,0.004283144278622308
859,0,0,0.5891741473099281,0.16172572387010886
861,0,0,0.6171785339873325,0.03856703026644315
863,0,0,0.6428315151821483,0.012914049071627298
865,0,0,0.6557455642537756,0.0
866,0,0,0.6528476404073911,0.00957224334275708
868,0,0,0.6595219599037636,0.0
869,0,0,0.6396948491533597,0.019827110750403887
874,0,0,0.6094271638270082,0.17007561524851977
878,0,0,0.6261186736916738,0.10328930930709879
881,0,0,0.6838220853257824,0.04558589767299026
885,0,0,0.7294079829987726,0.0
887,0,0,0.728441060814139,0.0009669221846336784
892,0,0,0.7073976334403543,0.022010349558418296
893,0,0,0.6981200519949198,0.031287931003852854
898,0,0,0.6832737020756069,0.06256916402570967
903,0,0,0.6997085851781508,0.0
905,0,0,0.696031296683341,0.0036772884948098605
906,0,0,0.6878164091061071,0.011892176072043736
910,0,0,0.6602186626250591,0.039489922553091694
912,0,0,0.6567991895485769,0.04810112392124355
914,0,0,0.6619909178402464,0.0
922,0,0,0.6460399406737295,0.04218415814070309
930,0,0,0.6686504114482362,0.003622710199679413
932,0,0,0.6722731216479156,0.0
941,0,0,0.6633442508162193,0.047138364984444014
942,0,0,0.672811373920724,0.028742371048242954
947,0,0,0.7015537449689669,0.0
951,0,0,0.6639361983537674,0.06731809296206126
955,0,0,0.6936367447006291,0.0
957,0,0,0.6933507226407528,0.0002860220598762675
958,0,0,0.6925870722757196,0.001049672424909498
959,0,0,0.6812153495848179,0.015004145835807892
963,0,0,0.6837981003048146,0.0
966,0,0,0.6460864314290343,0.03771166887578026
981,0,0,0.6135525409546163,0.07024555935019827
985,0,0,0.6099799954613974,0.07381810484341722
989,0,0,0.57560323692311,0.10819486338170459
995,0,1,0.559455673530619,0.2824900516844048
1002,0,0,0.6471450438553636,0.07045825458546451
1012,0,0,0.7032281200885773,0.014375178352250884
1024,0,0,0.7176032984408282,0.0
1035,0,0,0.6610613159443203,0.05654198249650788
1037,0,0,0.6541135596304104,0.12198037533860884
1044,0,1,0.6694745055543698,0.04312969060423166
1062,0,1,0.7126041961586015,0.0
1078,0,0,0.7020065449831778,0.010597651175423661
1089,0,1,0.6364420847925125,0.147050400099196
1090,0,0,0.6527617218593756,0.05456865166624392
1098,0,0,0.664583196796744,0.04274717672887551
1110,0,0,0.6746185141323257,0.03271185939329391
1111,0,0,0.6784049538668672,0.028925419658752394
1117,0,0,0.7073303735256196,0.0
1128,0,1,0.7012137974495496,0.006116576076069968
1148,0,0,0.6860238504746268,0.021306523050992787
1157,0,1,0.6839734562635422,0.07386842743589095
1176,0,1,0.7344849664373558,0.0
1192,0,0,0.6789350833581842,0.10809862485695076
1197,0,0,0.699644818321451,0.03183900681451235
1198,0,0,0.6998735168566206,0.03161030827934275
1207,0,0,0.7314838251359633,0.0
1214,0,0,0.7189765604738575,0.012507264662105833
1220,0,0,0.6989047551448916,0.03257906999107174
1227,0,0,0.6745713488622145,0.05691247627374885
1257,0,0,0.6572055648652744,0.07427826027068896
1261,0,0,0.6465530908588089,0.08493073427715447
1284,0,0,0.6347031835899797,0.09678064154598365
1290,0,1,0.6330004853196443,0.12865476590446245
1306,0,1,0.6631719114077876,0.0
1309,0,0,0.6621819571330306,0.063829518159075
1318,0,0,0.6801423926578893,0.044879128359459286
1325,0,0,0.7139024020213148,0.011119118996033794
1333,0,0,0.720480486161803,0.004541034855545578
1363,0,0,0.7250215210173486,0.0
1368,0,0,0.6900187742178607,0.035002746799487894
1393,0,0,0.6623604738890235,0.0626610471283251
1417,0,0,0.655833601861833,0.06918791915551559
1431,1,1,0.6152501029442556,0.14421563381313673
1433,0,0,0.6496943186842994,0.0
1444,0,0,0.6466126978609485,0.03705287118447598
1449,0,1,0.6518992996768446,0.02868464854522912
1462,0,0,0.6805839482220737,0.0
1470,0,0,0.6347837828003797,0.04580016542169396
1475,0,0,0.6344964189871454,0.06072531056619834
1491,0,1,0.6491342003184154,0.0
1492,0,0,0.6371355578863531,0.041353872179198725
1509,0,0,0.6664907876334896,0.0
1520,0,0,0.6359036775751853,0.03058711005830428
1536,0,1,0.6106562012995499,0.1244081591401065
1551,0,1,0.6792297741057167,0.0
1564,0,0,0.6709529540023288,0.008276820103387927
1575,0,0,0.6630109396905661,0.02786443660142901
1583,0,0,0.6746565418768445,0.0
1596,0,0,0.6550229426718106,0.08266204967366941
1603,0,1,0.6563265436928566,0.06172484944758949
1609,0,0,0.7180513931404461,0.0
1616,0,1,0.7168997294749274,0.029906030119573712
1625,0,0,0.7456540959289825,0.0
1637,0,0,0.7411745621340118,0.025019189387283314
1647,0,0,0.7617142177263244,0.0
1662,0,0,0.7596732996210289,0.0020409181052954972
1668,0,0,0.7331573582644281,0.028556859461896344
1677,0,0,0.7189249491935704,0.042789268532754
1681,0,0,0.7099727510836473,0.05174146664267709
1701,1,1,0.6937033636616422,0.10387852873752978
1704,0,1,0.6954045070697797,0.03416653126471003
1717,0,0,0.7295710383344898,0.0
1731,0,0,0.7279602799783734,0.0016107583561163485
1738,0,1,0.71770107698819,0.011869961346299807
1755,0,0,0.7167627778453906,0.013771149880740019
1763,0,0,0.7177256672370314,0.0
1768,0,0,0.7075200395192951,0.010205627717736254
1777,0,1,0.5559302862010785,0.1617953810359528
1781,0,0,0.5554293468594551,0.36504349398492564
1785,0,1,0.7581765204668045,0.0
